brand,name,weight,price
SIMPLY NATURE,"Organic Salsa - Medium, 14 oz",14 oz,$2.49
APPLETON FARMS,"Center Cut Bacon, 12 oz",12 oz,$5.19
PARK STREET DELI,"Greek Feta Salad, 7 oz",7 oz,$2.99
PARKVIEW,"Chicago Style Beef Franks, 12 oz",12 oz,$5.89
LUNCH MATE,"Oven Roasted Turkey Breast, 9 oz",9 oz,$3.75
LUNCH MATE,"Uncured Honey Ham, 9 oz",9 oz,$3.75
LUNCH MATE,"Uncured Smoked Ham, 9 oz",9 oz,$3.75
LUNCH MATE,"Mesquite Smoked Turkey Breast, 9 oz",9 oz,$3.75
MAMA COZZI'S PIZZA KITCHEN,"Sliced Pepperoni, 6 oz",6 oz,$3.05
LUNCH MATE,"Family Size Low Sodium Oven Roasted Turkey, 15 oz",15 oz,$6.29
PARK STREET DELI,"Pine Nut Hummus, 10 oz",10 oz,$2.59
APPLETON FARMS,"Spicy Gluten Free Bite Size Salami, 8 oz",8 oz,$7.15
PRIANO,"Tri-Color Tortelloni, 9 oz",9 oz,$3.29
PRIANO,"Mushroom Tortelloni, 8.8 oz",8.8 oz,$1.89
LUNCH MATE,"Oven Roasted Turkey Breast, 1 lb",16 oz,$6.29
APPLETON FARMS,"Hickory Smoked Thick Sliced Bacon, 24 oz",24 oz,$7.69
LUNCH MATE,"Oven Roasted Turkey Breast & White Turkey Cured, 1 lb",16 oz,$4.59
LUNCH MATE,"Hard Salami, 8 oz",8 oz,$4.85
MAMA COZZI'S PIZZA KITCHEN,"16"" Sausage & Pepperoni Deli Pizza, 30.5 oz",30.5 oz,$7.95
MAMA COZZI'S PIZZA KITCHEN,"Sliced Turkey Pepperoni, 5 oz",5 oz,$3.19
TUSCAN GARDEN,"Real Bacon Bits, 2.5 oz",2.5 oz,$2.09
APPLETON FARMS,"Thick Cut Bacon, 16 oz",16 oz,$4.39
LUNCH MATE,"Hickory Smoked Ham, 1 lb",16 oz,$4.59
PRIANO,"Cheese Tortelloni, 8.8 oz",8.8 oz,$1.89
PRIANO,"Prosciutto Italiano, 3 oz",3 oz,$3.55
PRIANO,"Speck Italiano, 3 oz",3 oz,$3.55
APPLETON FARMS,"Thick Cut Maple Bacon, 24 oz",24 oz,$7.69
APPLETON FARMS,"Thick Cut Peppered Bacon, 24 oz",24 oz,$7.69
SIMPLY NATURE,"Organic Garlic Hummus, 8 oz",8 oz,$2.85
SIMMS,"Beef Sausage Snack Sticks, 7 oz",7 oz,$4.29
SIMPLY NATURE,"Organic Smoked Turkey Breast, 6 oz",6 oz,$4.69
SPECIALLY SELECTED,"Sea Salt Caramel Chocolate Chunk Cookie Dough, 16 oz",16 oz,$4.39
PARK STREET DELI,"Chickpea Salad, 8 oz",8 oz,$2.55
MAMA COZZI'S PIZZA KITCHEN,"Calzone Pepperoni, 7 oz",7 oz,$2.65
MAMA COZZI'S PIZZA KITCHEN,"Calzone Four Cheese, 7 oz",7 oz,$2.65
PARK STREET DELI,"BBQ Pulled Chicken, 16 oz",16 oz,$6.39
PARK STREET DELI,"BBQ Pulled Pork, 16 oz",16 oz,$6.39
BAKE HOUSE CREATIONS,"Cinnamon Rolls with Icing, 8 count",8 ct,$2.19
APPLETON FARMS,"Premium Sliced Bacon, 16 oz",16 oz,$4.39
LUNCH MATE,"Black Forest Turkey, 1 lb",16 oz,$4.59
LUNCH MATE,"Bologna, 1 lb",16 oz,$1.95
PRIANO,"Three Cheese Tortelloni, 20 oz",20 oz,$6.59
APPLETON FARMS,"Original Gluten Free Bite Size Dry Salami, 8 oz",8 oz,$7.15
SIMMS,"Turkey Sausage Snack Sticks, 8 oz",8 oz,$4.29
LUNCH MATE,"Black Forest Ham, 1 lb",16 oz,$4.59
BAKE HOUSE CREATIONS,"Jumbo Flaky Biscuits, 16 oz",16 oz,$1.89
BAKE HOUSE CREATIONS,"Jumbo Buttermilk Biscuits, 8 count",16 oz,$1.89
SIMPLY NATURE,"Organic Oven Roasted Turkey Breast, 6 oz",6 oz,$4.69
PRIANO,"Spinach and Mozzarella Ravioli, 9 oz",9 oz,$3.65
MAMA COZZI'S PIZZA KITCHEN,"12"" Uncured Pepperoni Cauliflower Crust Deli Pizza, 17 oz",17 oz,$9.15
MAMA COZZI'S PIZZA KITCHEN,"16"" Mega Meat Deli Pizza, 30.5 oz",30.5 oz,$7.95
LUNCH MATE,"Original Grilled Chicken Strips with Rib Meat, 6 oz",6 oz,$2.99
LUNCH MATE,"Southwestern Grilled Chicken Strips with Rib Meat, 6 oz",6 oz,$2.99
MAMA COZZI'S PIZZA KITCHEN,"12"" Veggie Cauliflower Crust Deli Pizza, 17.6 oz",17.6 oz,$9.15
MAMA COZZI'S PIZZA KITCHEN,"Calzone Philly Cheese Steak, 6 oz",6 oz,$2.65
EARTH GROWN,"Organic Extra Firm Tofu, 14 oz",14 oz,$1.75
L'OVEN FRESH,"Red Pepper Hummus Protein Wraps, 12 oz",12 oz,$3.29
OSCAR MAYER,"Pizza Lunchable, 10.7 oz",10.7 oz,$3.19
PRIANO,"Crab Ravioli, 9 oz",9 oz,$3.59
OSCAR MAYER,"Ham Lunchable, 9.1 oz",9.1 oz,$3.19
PARK STREET DELI,"Spinach Veggie Dip, 14 oz",14 oz,$3.99
PARK STREET DELI,"Thai-Inspired Coconut Chicken, 16 oz",16 oz.,$7.05
PARK STREET DELI,"Chicken Egg Rolls, 13.5 oz",13.5 oz,$4.19
PRIANO,"Spinach and Cheese Manicotti, 19 oz",19 oz.,$5.49
ALDI,"Deli Sliced Genoa Salami, 8 oz",8 oz,$3.45
PARK STREET DELI,"Fully Cooked Pork Burnt Ends in BBQ Sauce, 16 oz",16 oz.,$6.05
SIMPLY NATURE,"Organic Black Forest Ham, 6 oz",6 oz,$4.69
KRAKUS,"Sliced Polish Ham with Natural Juices, 16 oz",16 oz,$6.59
PRIANO,"Lobster Ravioli, 9 oz",9 oz,$3.59
SIMMS,"Thick Cut Pepperoni, 16 oz",16 oz,$6.25
PARK STREET DELI,"Turkey Club Wrap, 8 oz",8 oz,$4.39
PARKVIEW,"Cheddar Brats, 14 oz",14 oz,$2.99
PARK STREET DELI,"Street Corn Dip, 10 oz",10 oz,$3.29
PARK STREET DELI,"Broccoli & Cheddar Hand Stuffed Chicken Breast, 16 oz",16 oz,$7.05
PARK STREET DELI,"Artichoke Spinach & Parmesan Cheese Hand Stuffed Chicken Breast, 16 oz",16 oz,$7.05
PARK STREET DELI,"Pork Egg Rolls, 13.5 oz",13.5 oz,$4.19
PARK STREET DELI,"Cheddar, Cherry Juice-Infused Dried Cranberries & Sea Salt Roasted Cashew Splits, 4.5 oz",4.5 oz,$2.85
PARK STREET DELI,"Prosciutto, Provolone Cheese and Breadsticks, 3 oz",3 oz,$2.65
PARKVIEW,"Turkey Franks, 16 oz",16 oz,$2.75
PARK STREET DELI,"Pork Carnitas, 16 oz",16 oz,$6.49
ALDI,"Deli Sliced Buffalo Style Chicken Breast, 8 oz",8 oz,$3.45
BOB EVANS,"Original Refrigerated Mashed Potatoes, 24 oz",24 oz,$4.19
NATHAN'S,"Beef Hot Dogs, 12 oz",12 oz,$5.39
OSCAR MAYER,"Turkey Lunchable, 8.9 oz",8.9 oz,$3.19
MAMA COZZI'S PIZZA KITCHEN,"Buffalo Chicken Deli Calzone, 6 oz",6 oz,$2.65
PARK STREET DELI,"Cheddar, Dried Cranberries & Sea Salt Roasted Almonds Snack Pack, 4.5 oz",4.5 oz,$2.85
ALDI,"Deli Sliced Oven Classic Turkey Breast, 8 oz",8 oz,$3.45
PANERA BREAD,"Broccoli Cheddar Soup, 10 oz",10 oz,$3.55
APPLETON FARMS,"Black Forest Bacon, 12 oz",12 oz,$5.39
PARK STREET DELI,"Italian Wrap, 8.2 oz",8.2 oz,$4.39
PARK STREET DELI,"Macaroni & Cheese, 20 oz",20 oz,$2.95
PARK STREET DELI,"Pepper Jack, Raisins & Honey Roasted Peanuts, 4.5 oz",4.5 oz,$2.85
ALDI,"Deli Sliced Honey Ham, 8 oz",8 oz,$3.45
L'OVEN FRESH,"Plain Protein Wraps, 12 oz",12 oz,$3.29
PARK STREET DELI,"Genoa Salami, Provolone Cheese and Breadsticks, 3 oz",3 oz,$2.65
OSCAR MAYER,Nachos with Cheese Dip and Salsa Lunchables,10.7 oz,$3.19
PARK STREET DELI,"Chicken Fajita, 16 oz",16 oz.,$6.49
PARK STREET DELI,"Dill Veggie Dip, 14 oz",14 oz,$3.99
ALDI,"Black Forest Ham with Natural Juices, 8 oz",8 oz,$3.45
PARK STREET DELI,"Hawaiian Style Chicken, 16 oz",16 oz.,$7.05
PARK STREET DELI,"Atomic Spicy Pickles, 32 fl oz",32 fl oz,$3.75
PARK STREET DELI,"Mexicali Dip, 10 oz",10 oz,$3.29
PILLSBURY,"Crescent Rolls, 8 count",8 oz,$3.29
PARK STREET DELI,"Pineapple Poblano Fresh Guacamole, 10 oz",10 oz.,$3.29
PARK STREET DELI,"Southwest Fresh Guacamole, 10 oz",10 oz,$3.29
ALDI,"Chunky Guacamole, 15 oz",15 oz,$4.29
ALDI,"Classic Guacamole, 15 oz",15 oz,$4.29
ALDI,"Spicy Guacamole, 15 oz",15 oz,$4.29
PRIANO,"Italian Sausage Ravioli, 18 oz",18 oz,$6.49
PRIANO,"Mushroom Ravioli, 18 oz",18 oz,$6.49
PARK STREET DELI,"Mild Cheddar Cheese and Beef Sausage Bites, 4.5 oz",4.5 oz,$3.55
PARK STREET DELI,"Cheddar Cheese and Honey Brown Sugar Turkey Sausage Bites, 4.5 oz",4.5 oz,$3.55
PARK STREET DELI,"Colby Jack Cheese and Turkey Sausage Bites, 4.5 oz",4.5 oz,$3.55
FREMONT FISH MARKET,"Chilled Crab Cakes, 4 count",12 oz.,$5.99
PRIANO,"Hot Genoa & Hot Provolone, 2.5 oz",2.5 oz,$3.19
PRIANO,"Genoa Salami & Provolone, 2.5 oz",2.5 oz,$3.19
PRIANO,"Parma Salami & Smoked Provolone, 2.5 oz",2.5 oz,$3.19
FREMONT FISH MARKET,"Jarred Herring in Wine Sauce, 32 oz",32 oz,$6.99
PARK STREET DELI,"Truffle Dip, 8 oz",7 oz,$2.45
ALDI,"Rotisserie Style Pulled Chicken, 16 oz",16 oz,$7.89
PARKVIEW,"Ale & Onion Irish Style Bangers, 14 oz",14 oz,$4.49
PARKVIEW,"Original Irish Style Bangers, 14 oz",14 oz,$4.49
PRIANO,"Ricotta Spinach Ravioli, 8.8 oz",8.8 oz,$1.89
MAMA COZZI'S PIZZA KITCHEN,"16"" Pepperoni Deli Pizza, 41 oz",41 oz,$6.99
ALDI,"Italian Trio - Genoa, Pepperoni, Provolone, 18 oz",18 oz,$9.35
ALDI,"Italian Trio - Hot Ham, Pepperoni, Provolone, 18 oz",18 oz,$9.35
MAMA COZZI'S PIZZA KITCHEN,"Chocolate Chunk Pizza Cookie, 9 oz",9 oz,$4.39
PARK STREET DELI,"Pepperoni Charcuterie Snack, 3 oz",3 oz,$2.65
PARK STREET DELI,"Salami Charcuterie Snack, 3 oz",3 oz,$2.65
PARK STREET DELI,"Antipasti, 7 oz",7 oz,$2.99
PARK STREET DELI,"Dill Pickle Chips, 32 fl oz",32 fl oz,$3.75
PRIANO,"Sausage Tortelloni, 9 oz",9 oz,$3.29
SPECIALLY SELECTED,"Chocolate Chip Cookies, 16 oz",16 oz.,$4.39
CHOMPS,"Original Beef Chomplings Mini Sticks, 6 count",3 oz,$7.59
MAMA COZZI'S PIZZA KITCHEN,"16"" Cheese Deli Pizza, 39.1 oz",39.1 oz,$5.99
BELGIAN BOYS,"European Classic Original Crepes, 13.6 oz",13.6 oz,$4.99
BELGIAN BOYS,"Light & Fluffy Bite Sized Pancakes, 10.6 oz",10.6 oz,$4.99
PARK STREET DELI,"Chocolate Chip Cannoli Dip, 10 oz",10 oz,$3.29
FREMONT FISH MARKET,"Flake Style Imitation Crab Meat, 16 oz",16 oz,$3.85
PARK STREET DELI,"Roasted Red Pepper Goat Cheese Dip, 7 oz",7 oz,$2.45
ALDI,"Original Potato Salad, 32 oz",32 oz,$4.75
CHOMPS,"Original Turkey Chomplings Mini Sticks, 6 count",3 oz,$7.59
PARK STREET DELI,"Tzatziki with Pretzels, 3.5 oz",3.5 oz,$1.45
PARK STREET DELI,"Original Hummus with Pretzels, 3.5 oz",3.5 oz,$1.45
PARK STREET DELI,"Red Pepper Hummus with Pretzels, 3.5 oz",3.5 oz,$1.45
PARK STREET DELI,"Taboule Salad, 7 oz",7 oz,$2.55
PARK STREET DELI,"Gluten Free-Vegan Guacamole Avocado Verde, 10 oz",10 oz,$3.29
PARK STREET DELI,"Salted Caramel Cannoli Dip, 10 oz",10 oz,$3.29
APPLETON FARMS,"Canadian Bacon, 6 oz",6 oz,$3.29
PARK STREET DELI,"Pretzel Bites with Cheese Dip, 9.25 oz",9.25 oz,$4.95
PARK STREET DELI,"Pretzel Bites with Mustard Dip, 9.25 oz",9.25 oz,$4.95
ALDI,"Deli Sliced Roast Beef, 6 oz",6 OZ,$3.45
RANA,"Chicken Macaroni & Cheese Meal Kit, 32 oz",32 oz,$14.97
PARK STREET DELI,"Spinach Artichoke Dip, 10 oz",10 oz,$3.29
PARK STREET DELI,"Jalapeno Artichoke Dip, 10 oz",10 oz,$3.29
PARK STREET DELI,"Lobster Roll Dip, 10 oz",10 oz,$3.29
PARK STREET DELI,"Crab Rangoon Dip, 10 oz",10 oz,$3.29
FREMONT FISH MARKET,"Leg Style Imitation Crab Meat, 16 oz",16 oz,$3.85
PARK STREET DELI,"Natural Pepper Jack & Colby Cheese with Mini Round Crackers, 3 count",4.5 oz,$2.85
PARK STREET DELI,"Gouda, Sharp Cheddar and Pretzel Snack Selects, 3 count",4.5 oz,$2.85
PARK STREET DELI,"Mild Cheddar Cheese and Cracker Snack Selects, 3 count",4.5 oz,$2.85
APPLETON FARMS,Gourmet Deli Selection,6 oz,$6.05
APPLETON FARMS,"Fajita Chicken Strips, 16 oz",16 oz,$5.75
APPLETON FARMS,"Rotisserie Chicken Strips, 16 oz",16 oz,$5.75
APPLETON FARMS,"Uncured Turkey Bacon, 10 oz",10 oz,$3.85
PARK STREET DELI,"Cranberry Jalapeno Dip, 8 oz",8 oz,$3.09
PARK STREET DELI,"Hot Honey Dip, 8 oz",8 oz,$3.09
PARK STREET DELI,"Truffle Dip, 7 oz",7 oz,$2.45
PARK STREET DELI,"Red Pepper Goat Cheese Dip, 7 oz",7 oz,$2.45
PARK STREET DELI,Roasted Red Pepper & Egg White Sous-Vide Egg Bites,9.2 oz,$6.59
SIMMS,Garlic Summer Sausage,14 oz,$4.39
SIMMS,Original Summer Sausage,14 oz,$4.39
APPLETON FARMS,Salami Collection,,$6.59
MAMA COZZI PIZZA KITCHEN,"Spicy Chicken Supreme Deli Pizza, 23.2 oz",23.2 oz,$6.99
