brand,name,weight,price,Total Calories,Total Protein (g),Total Weight (g)
,"Raspberries, 6 oz",6 oz,$2.99,91.12346718750001,1.8224693437500001,170.09713875000003
SPECIALLY SELECTED,"Cara Cara Oranges, 3 lb",3 lb,$4.95,47627.19885000001,680.3885550000001,1360.7771100000002
,"Organic Baby Peeled Carrots, 16 oz",16 oz,$1.75,158.75732950000003,2.7215542200000002,453.5923700000001
,"Snacking Tomatoes on the Vine, 12 oz",12 oz,$3.29,63.946292763157906,1.2789258552631582,340.19427750000006
,"Organic Raspberries, 6 oz",6 oz,$3.85,71.91098548780488,1.3829035670731709,170.09713875000003
,"Baby Bella Mushrooms, 8 oz",8 oz,$1.99,69.78344153846155,27.91337661538462,226.79618500000004
,"Brussels Sprouts, 1 lb",1 lb,$2.99,161.997275,11.609804708333334,453.5923700000001
,"Iceberg Lettuce, each",1 each,$2.39,,,
,"White Mushrooms, 8 oz",8 oz,$1.75,65.4219764423077,4.361465096153847,226.79618500000004
,"Fancy Medjool Dates, 1 lb",1 lb,$4.95,1247.3790175000001,11.339809250000002,453.5923700000001
,"Peeled Garlic, 6 oz",6 oz,$2.75,255.14570812500003,10.934816062500001,170.09713875000003
,"Organic Yellow Potatoes, 24 oz",24 oz,$4.85,505.69419628378387,13.791659898648652,680.3885550000001
,"Organic Gala Apples, 3 lb",3 lb,$4.39,710.2957442307694,3.7383986538461547,1360.7771100000002
,"Fuji Apples, 3 lb",3 lb,$3.29,857.5730745312501,2.8349523125000005,1360.7771100000002
,"Gala Apples, 3 lb",3 lb,$3.29,777.5869200000002,7.775869200000002,1360.7771100000002
,"Garlic, 3 count",3 ct,$1.75,1.746666666666667,0.05800000000000001,0.6000000000000001
,"Honeycrisp Apples, 2 lb",2 lb,$5.05,473.53049615384623,2.4922657692307695,907.1847400000001
,"Cosmic Crisp Apples, 2 lb",2 lb,$3.19,1209.5796533333335,60.478982666666674,907.1847400000001
,"French Green Beans, 1 lb",1 lb,$3.09,159.66451424000002,8.708973504000001,453.5923700000001
,"Organic Romaine Hearts, 3 count",3 ct,$4.09,0.10218340611353713,0.007336244541484717,0.6000000000000001
,"Organic Bananas, per lb",1 lb,$0.73,403.6203292372882,4.997204076271188,453.5923700000001
,"Honeycrisp Apples, per lb",0.75 lb,$1.91,177.57393605769235,0.9345996634615387,340.19427750000006
,"Bananas, per lb",0.33 lb,$0.17,133.1947086483051,1.6490773451694918,149.68548210000003
,"Broccoli Crowns, per lb",1 lb,$2.15,127.77249859154932,13.416112352112679,453.5923700000001
,"Cantaloupe, each",1 each,$2.29,,,
,"Large Avocado, each",1 each,$0.95,,,
,"Red Cherries, per lb",2 lb,$5.38,575.287883902439,8.850582829268294,907.1847400000001
,"Parsley, each",1 each,$1.05,,,
,"Organic Avocados, 4 pack",4 ct,$4.75,1.27363184079602,0.01592039800995025,0.8
,"Organic Cherub Grape Tomatoes, 10 oz",10 oz,$3.65,95.77541596283787,1.9155083192567572,283.4952312500001
,"Organic Zucchini, per lb",1.25 lb,$2.74,115.71233928571431,5.785616964285715,566.9904625000001
,"Cantaloupe Chunks, 16 oz",16 oz,$4.39,154.88519951219513,3.872129987804878,453.5923700000001
,"Zucchini Squash, per lb",1.5 lb,$2.18,102.05828325000002,7.824468382500001,680.3885550000001
LITTLE SALAD BAR,"Chef Salad Bowl, 7.75 oz",7.75 oz,$3.19,287.1194600585938,13.731800263671877,219.70880421875003
,"Peaches, 2 lb",2 lb,$3.55,352.50607040000006,8.294260480000002,907.1847400000001
,"Cotton Candy Grapes, 2 lb",2 lb,$4.99,629.4751257142858,7.405589714285715,907.1847400000001
,"Party Pack Tomatoes, 1.5 lb",1.5 lb,$5.49,123.29188580536915,5.936275983221478,680.3885550000001
SPECIALLY SELECTED,"Perfect Pairing Red and Green Grapes, 3 lb",3 lb,$8.79,944.2126885714287,11.108384571428573,1360.7771100000002
,"Limes, 1 lb",1 lb,$2.45,135.4007074626866,3.385017686567165,453.5923700000001
,"Pesto Ceasar Salad, 9.50 oz",9.5 oz,$2.99,430.91275150000007,10.772818787500002,269.32046968750006
,"Rosemary, 0.5 oz",0.5 oz,$1.75,18.224693437500004,0.0,14.174761562500002
,"Fresh Thyme, 0.5 oz",0.5 oz,$1.75,33.35238014705883,1.0422618795955885,14.174761562500002
,"Seedless Lemons, 1 lb",1 lb,$3.19,129.59782,4.859918250000001,453.5923700000001
LITTLE SALAD BAR,"Chopped Caesar Salad Kit, 10.8 oz",10.8 oz,$3.29,581.7322145250001,12.246993990000004,306.1748497500001
,Fresh Flower Bouquet - Assorted Color,1 ea,$4.99,,,
,"Envy Apples, per lb",1 lb,$1.99,13607.771100000002,0.0,453.5923700000001
,"Jumbo Blueberries, 9.8 oz",9.8 oz,$5.49,157.68464484121625,2.2526377834459463,277.82532662500006
,"Watermelon Chunks, 1 lb",1 lb,$4.39,143.74406091549298,3.194312464788733,453.5923700000001
,"Pineapple Chunks, 1 lb",1 lb,$4.39,224.0637008433735,2.7324841566265063,453.5923700000001
,"Blueberry Raspberry Chopped Salad Kit, 9.9 oz",,$3.29,0.0,0.0,0.0
,"4"" Assorted Foliage",1 ea,$1.74,,,
,"Fresh Mint, 0.5 oz",0.5 oz,$1.75,6.614888729166667,0.9449841041666668,14.174761562500002
,"Hot or Cold Teriyaki Salad Kit, 16.9 oz",16.9 oz,$4.39,522.66211725,17.422070575000003,479.10694081250006
,Assorted Flower Garden Bouquet,1 ea,$4.99,,,
,Cut Green Beans 12 oz,12 oz,$2.65,120.06856852941178,8.004571235294119,340.19427750000006
,"4"" Aloe Vera Plant",1 ea,$1.99,,,
